SUBJECT,Subject,LOCATION,Country,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,12.03577678,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,7.329630915,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,3.127133163,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,8.554143054,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,7.548500882,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,2.709084946,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,4.483331204,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,2.756723716,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,4.598179763,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,1.615104641,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,0.957018133,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,3.919285991,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,3.606102635,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,1.40047369,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,-0.07616533,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,-0.325219777,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,-0.520010196,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,1.311945882,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,2.514037129,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,2.664561334,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,1.936941267,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,3.149606299,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,12.77414636,,
CPALTT01,Consumer prices: all items,SVK,Slovak Republic,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,10.53194766,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,4.569072276,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,4.718413227,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,4.673803627,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,3.558842969,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,1.971077883,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,1.83433048,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,2.310345515,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,3.433516757,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,3.589833564,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,3.065656568,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,3.038888394,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,3.039248811,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,3.368814098,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,3.515575768,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,2.786797458,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,4.07534336,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,-0.287813084,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,1.799864577,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,3.196101888,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,2.446127824,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,1.408581092,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,-0.151114838,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,-0.50036571,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,-0.202598,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,1.956076334,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,1.674981369,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,0.699518994,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,-0.322753017,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,3.09313512,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,8.390576341,,
CPALTT01,Consumer prices: all items,ESP,Spain,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,3.532361335,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,4.728173046,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,2.158138007,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,2.455148578,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,0.533131979,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,0.658410256,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,-0.267132668,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,0.462175756,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,0.899143734,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,2.405958341,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,2.158482136,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,1.925655349,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,0.373659829,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,0.453170853,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,1.360214686,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,2.212168834,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,3.437049106,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,-0.494460544,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,1.157988027,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,2.961150738,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,0.888377507,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,-0.04429297,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,-0.179638494,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,-0.046784745,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,0.984269245,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,1.794499047,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,1.953535301,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,1.784150974,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,0.497367319,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,2.163197364,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,8.369290989,,
CPALTT01,Consumer prices: all items,SWE,Sweden,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,8.548624897,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,3.292621803,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,0.852116995,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,1.799827769,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,0.811634065,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,0.520225423,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,0.017938438,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,0.806444381,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,1.558529197,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,0.98902033,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,0.642711507,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,0.638272931,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,0.802908731,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,1.171954203,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,1.059509283,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,0.732350603,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,2.426041171,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,-0.480481936,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,0.688238707,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,0.231349208,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,-0.692552018,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,-0.217323155,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,-0.013202539,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,-1.143908672,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,-0.434618664,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,0.53378784,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,0.936335464,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,0.36288618,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,-0.725874933,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,0.581814168,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,2.835027986,,
CPALTT01,Consumer prices: all items,CHE,Switzerland,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,2.13540088,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,66.0938464,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,105.215004,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,89.11330875,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,80.4121427,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,85.66936871,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,84.6413357,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,64.8674792,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,54.91538241,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,54.40018404,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,44.96412355,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,21.60243704,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,8.598261681,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,8.179160368,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,9.597242123,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,8.75618091,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,10.44412838,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,6.250976631,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,8.566444206,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,6.471879671,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,8.891569965,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,7.493090305,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,8.854572714,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,7.670853648,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,7.775134153,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,11.14431108,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,16.3324639,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,15.17682157,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,12.27895745,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,19.59649269,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,72.30883599,,
CPALTT01,Consumer prices: all items,TUR,Türkiye,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,53.85940876,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,2.6,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,2.2,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,2.7,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,2.9,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,2.2,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,1.8,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,1.7,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,1.2,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,1.6,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,1.5,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,1.4,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,1.4,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,2.1,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,2.5,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,2.4,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,3.5,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,2,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,2.5,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,3.8,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,2.6,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,2.3,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,1.5,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,0.4,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,1,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,2.6,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,2.3,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,1.7,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,1,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,2.5,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,7.9,,
CPALTT01,Consumer prices: all items,GBR,United Kingdom,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,6.8,,
